iter	Passed	Remaining
5458	70503	575250
5459	70512	575206
5460	70522	575170
5461	70530	575116
5462	70537	575059
5463	70546	575008
5464	70553	574946
5465	70560	574892
5466	70568	574834
5467	70575	574776
5468	70583	574719
5469	70590	574663
5470	70597	574602
5471	70605	574545
5472	70613	574490
5473	70620	574431
5474	70628	574377
5475	70635	574321
5476	70644	574278
5477	70653	574227
5478	70661	574174
5479	70677	574188
5480	70688	574162
5481	70702	574157
5482	70717	574160
5483	70732	574167
5484	70749	574183
5485	70765	574200
5486	70779	574197
5487	70793	574192
5488	70808	574198
5489	70820	574176
5490	70837	574192
5491	70847	574156
5492	70861	574153
5493	70872	574129
5494	70885	574111
5495	70905	574162
5496	70921	574167
5497	70935	574166
5498	70949	574165
5499	70965	574172
5500	70978	574162
5501	70994	574173
5502	71012	574199
5503	71025	574195
5504	71034	574148
5505	71048	574146
5506	71061	574134
5507	71076	574135
5508	71090	574129
5509	71101	574100
5510	71112	574071
5511	71122	574038
5512	71134	574014
5513	71144	573980
5514	71155	573951
5515	71165	573918
5516	71173	573867
5517	71182	573816
5518	71191	573778
5519	71201	573742
5520	71211	573707
5521	71226	573703
5522	71240	573701
5523	71250	573669
5524	71260	573632
5525	71271	573605
5526	71284	573586
5527	71295	573562
5528	71309	573555
5529	71319	573518
5530	71332	573507
5531	71343	573480
5532	71352	573441
5533	71361	573390
5534	71371	573354
5535	71378	573299
5536	71387	573250
5537	71394	573196
5538	71408	573190
5539	71418	573152
5540	71430	573136
5541	71440	573100
5542	71453	573083
5543	71467	573082
5544	71480	573065
5545	71490	573035
5546	71502	573011
5547	71514	572990
5548	71525	572961
5549	71535	572931
5550	71548	572913
5551	71560	572893
5552	71575	572898
5553	71590	572901
5554	71603	572895
5555	71616	572881
5556	71630	572879
5557	71644	572874
5558	71659	572873
5559	71675	572892
5560	71693	572913
5561	71704	572887
5562	71717	572873
5563	71729	572853
5564	71744	572858
5565	71757	572844
5566	71772	572850
5567	71786	572845
5568	71799	572837
5569	71813	572831
5570	71825	572812
5571	71837	572788
5572	71849	572768
5573	71862	572759
5574	71873	572734
5575	71889	572740
5576	71901	572722
5577	71911	572686
5578	71924	572674
5579	71938	572667
5580	71945	572610
5581	71955	572575
5582	71966	572551
5583	71978	572524
5584	71985	572470
5585	71993	572417
5586	72008	572423
5587	72023	572420
5588	72034	572392
5589	72042	572345
5590	72053	572314
5591	72061	572266
5592	72075	572263
5593	72089	572260
5594	72102	572244
5595	72116	572242
5596	72127	572214
5597	72142	572217
5598	72151	572175
5599	72160	572132
5600	72174	572123
5601	72191	572147
5602	72205	572141
5603	72220	572146
5604	72234	572140
5605	72249	572145
5606	72262	572136
5607	72277	572137
5608	72292	572138
5609	72308	572150
5610	72322	572150
5611	72337	572149
5612	72354	572174
5613	72367	572160
5614	72382	572163
5615	72396	572160
5616	72407	572135
5617	72422	572136
5618	72437	572142
5619	72453	572152
5620	72467	572146
5621	72479	572130
5622	72493	572126
5623	72508	572125
5624	72521	572115
5625	72535	572107
5626	72545	572073
5627	72556	572047
5628	72568	572023
5629	72576	571976
5630	72589	571960
5631	72604	571964
5632	72619	571967
5633	72631	571950
5634	72645	571948
5635	72659	571938
5636	72673	571934
5637	72685	571918
5638	72700	571918
5639	72713	571910
5640	72729	571920
5641	72752	571987
5642	72762	571950
5643	72776	571951
5644	72790	571946
5645	72804	571935
5646	72817	571928
5647	72833	571937
5648	72842	571893
5649	72852	571861
5650	72866	571854
5651	72881	571857
5652	72895	571857
5653	72908	571844
5654	72922	571839
5655	72936	571833
5656	72951	571836
5657	72967	571852
5658	72980	571833
5659	72993	571825
5660	73007	571818
5661	73018	571789
5662	73031	571785
5663	73046	571784
5664	73059	571774
5665	73070	571747
5666	73084	571742
5667	73101	571760
5668	73117	571772
5669	73135	571800
5670	73150	571799
5671	73164	571795
5672	73180	571805
5673	73193	571792
5674	73206	571786
5675	73222	571796
5676	73237	571797
5677	73252	571802
5678	73266	571796
5679	73280	571795
5680	73294	571787
5681	73307	571779
5682	73320	571765
5683	73335	571767
5684	73350	571770
5685	73363	571761
5686	73371	571712
5687	73382	571680
5688	73393	571652
5689	73403	571615
5690	73411	571569
5691	73420	571522
5692	73433	571513
5693	73443	571479
5694	73456	571461
5695	73468	571441
5696	73486	571467
5697	73496	571434
5698	73506	571400
5699	73520	571397
5700	73530	571360
5701	73540	571325
5702	73555	571331
5703	73570	571330
5704	73579	571291
5705	73592	571276
5706	73601	571236
5707	73616	571238
5708	73632	571248
5709	73645	571236
5710	73657	571215
5711	73673	571225
5712	73684	571203
5713	73701	571219
5714	73717	571227
5715	73730	571219
5716	73745	571217
5717	73758	571211
5718	73772	571204
5719	73788	571218
5720	73802	571209
5721	73817	571216
5722	73829	571196
5723	73845	571204
5724	73858	571193
5725	73873	571199
5726	73892	571234
5727	73909	571252
5728	73924	571256
5729	73938	571246
5730	73951	571239
5731	73970	571273
5732	73987	571287
5733	74002	571292
5734	74014	571275
5735	74029	571275
5736	74042	571265
5737	74057	571264
5738	74071	571266
5739	74088	571279
5740	74101	571265
5741	74113	571252
5742	74127	571242
5743	74140	571233
5744	74154	571229
5745	74169	571233
5746	74184	571233
5747	74196	571212
5748	74209	571199
5749	74222	571189
5750	74234	571171
5751	74247	571158
5752	74262	571158
5753	74274	571142
5754	74287	571130
5755	74300	571120
5756	74313	571104
5757	74326	571093
5758	74339	571083
5759	74350	571056
5760	74363	571038
5761	74375	571022
5762	74388	571006
5763	74403	571013
5764	74417	571006
5765	74430	570993
5766	74443	570981
5767	74456	570973
5768	74470	570963
5769	74483	570951
5770	74494	570924
5771	74508	570920
5772	74521	570911
5773	74536	570910
5774	74550	570907
5775	74565	570908
5776	74580	570914
5777	74593	570901
5778	74606	570892
5779	74619	570875
5780	74633	570871
5781	74646	570857
5782	74659	570852
5783	74674	570849
5784	74687	570838
5785	74699	570822
5786	74717	570844
5787	74733	570855
5788	74750	570873
5789	74762	570856
5790	74775	570840
5791	74791	570851
5792	74800	570810
5793	74816	570820
5794	74836	570862
5795	74853	570877
5796	74869	570889
5797	74884	570891
5798	74899	570896
5799	74914	570903
5800	74932	570927
5801	74948	570934
5802	74964	570947
5803	74980	570955
5804	74993	570945
5805	75008	570946
5806	75024	570958
5807	75038	570957
5808	75054	570968
5809	75071	570980
5810	75084	570972
5811	75099	570975
5812	75114	570974
5813	75130	570983
5814	75144	570980
5815	75157	570972
5816	75170	570956
5817	75185	570956
5818	75198	570946
5819	75211	570933
5820	75225	570933
5821	75240	570935
5822	75254	570928
5823	75266	570907
5824	75282	570919
5825	75300	570942
5826	75312	570924
5827	75325	570911
5828	75341	570921
5829	75356	570928
5830	75372	570932
5831	75384	570917
5832	75395	570890
5833	75409	570881
5834	75429	570924
5835	75445	570937
5836	75456	570910
5837	75473	570922
5838	75483	570892
5839	75497	570885
5840	75510	570871
5841	75525	570875
5842	75540	570880
5843	75553	570869
5844	75569	570875
5845	75582	570864
5846	75596	570861
5847	75610	570857
5848	75623	570843
5849	75635	570823
5850	75647	570803
5851	75663	570808
5852	75677	570807
5853	75691	570801
5854	75708	570816
5855	75725	570840
5856	75742	570857
5857	75756	570854
5858	75769	570840
5859	75784	570839
5860	75794	570807
5861	75809	570804
5862	75820	570784
5863	75837	570796
5864	75854	570816
5865	75873	570847
5866	75892	570881
5867	75911	570912
5868	75927	570925
5869	75944	570945
5870	75959	570946
5871	75978	570974
5872	75994	570988
5873	76020	571070
5874	76036	571081
5875	76054	571109
5876	76071	571123
5877	76088	571140
5878	76104	571152
5879	76121	571172
5880	76135	571164
5881	76150	571169
5882	76166	571179
5883	76181	571176
5884	76196	571184
5885	76209	571170
5886	76225	571179
5887	76237	571158
5888	76249	571139
5889	76260	571113
5890	76274	571105
5891	76285	571079
5892	76306	571126
5893	76317	571100
5894	76326	571056
5895	76338	571038
5896	76353	571035
5897	76366	571023
5898	76377	570996
5899	76389	570982
5900	76403	570977
5901	76417	570968
5902	76433	570978
5903	76446	570969
5904	76461	570968
5905	76470	570923
5906	76482	570905
5907	76492	570869
5908	76508	570880
5909	76521	570869
5910	76538	570884
5911	76551	570875
5912	76565	570869
5913	76578	570854
5914	76591	570845
5915	76607	570851
5916	76618	570824
5917	76630	570804
5918	76639	570764
5919	76651	570744
5920	76664	570730
5921	76672	570682
5922	76687	570685
5923	76702	570681
5924	76713	570660
5925	76728	570662
5926	76743	570665
5927	76758	570667
5928	76773	570668
5929	76787	570659
5930	76797	570625
5931	76805	570580
5932	76819	570574
5933	76835	570581
5934	76846	570553
5935	76861	570556
5936	76876	570556
5937	76892	570565
5938	76906	570565
5939	76921	570567
5940	76934	570556
5941	76951	570568
5942	76966	570569
5943	76979	570562
5944	76995	570568
5945	77010	570572
5946	77025	570572
5947	77046	570620
5948	77061	570620
5949	77079	570648
5950	77093	570645
5951	77106	570627
5952	77120	570622
5953	77134	570619
5954	77151	570639
5955	77166	570636
5956	77180	570635
5957	77195	570638
5958	77211	570646
5959	77226	570648
5960	77240	570640
5961	77254	570634
5962	77267	570626
5963	77280	570613
5964	77297	570631
5965	77312	570630
5966	77326	570628
5967	77344	570649
5968	77358	570642
5969	77374	570650
5970	77390	570658
5971	77408	570688
5972	77424	570692
5973	77438	570691
5974	77452	570688
5975	77465	570671
5976	77477	570652
5977	77490	570640
5978	77505	570639
5979	77518	570627
5980	77534	570642
5981	77549	570638
5982	77564	570640
5983	77580	570653
5984	77595	570654
5985	77609	570650
5986	77626	570666
5987	77642	570674
5988	77660	570701
5989	77677	570713
5990	77696	570746
5991	77713	570764
5992	77729	570772
5993	77743	570765
5994	77758	570769
5995	77774	570781
5996	77795	570822
5997	77809	570818
5998	77826	570837
5999	77840	570833
6000	77857	570843
6001	77871	570841
6002	77884	570828
6003	77899	570827
6004	77912	570818
6005	77927	570818
6006	77942	570820
6007	77958	570832
6008	77968	570795
6009	77984	570806
6010	77998	570801
6011	78012	570795
6012	78026	570789
6013	78040	570784
6014	78054	570779
6015	78068	570773
6016	78080	570750
6017	78097	570766
6018	78112	570769
6019	78126	570766
6020	78142	570777
6021	78159	570787
6022	78176	570804
6023	78193	570824
6024	78211	570845
6025	78231	570884
6026	78255	570955
6027	78271	570958
6028	78286	570960
6029	78305	570990
6030	78324	571022
6031	78339	571024
6032	78355	571034
6033	78374	571064
6034	78391	571082
6035	78407	571090
6036	78422	571092
6037	78438	571099
6038	78452	571097
6039	78465	571081
6040	78489	571148
6041	78508	571177
6042	78528	571215
6043	78548	571254
6044	78560	571234
6045	78575	571241
6046	78590	571240
6047	78603	571229
6048	78619	571233
6049	78630	571209
6050	78643	571192
6051	78657	571186
6052	78672	571193
6053	78686	571188
6054	78706	571225
6055	78723	571237
6056	78737	571233
6057	78752	571234
6058	78766	571231
6059	78781	571229
6060	78795	571224
6061	78810	571226
6062	78823	571216
6063	78839	571218
6064	78853	571217
6065	78868	571215
6066	78880	571199
6067	78893	571186
6068	78909	571196
6069	78924	571192
6070	78940	571207
6071	78960	571243
6072	78974	571235
6073	78988	571229
6074	79005	571243
6075	79018	571234
6076	79030	571210
6077	79040	571177
6078	79051	571153
6079	79068	571165
6080	79080	571146
6081	79092	571127
6082	79107	571124
6083	79120	571114
6084	79135	571114
6085	79148	571101
6086	79159	571073
6087	79173	571068
6088	79183	571032
6089	79195	571010
6090	79209	571011
6091	79222	570993
6092	79233	570964
6093	79243	570936
6094	79257	570928
6095	79270	570910
6096	79285	570917
6097	79299	570909
6098	79312	570898
6099	79327	570898
6100	79342	570897
6101	79354	570880
6102	79366	570862
6103	79381	570858
6104	79397	570870
6105	79409	570845
6106	79424	570852
6107	79436	570831
6108	79453	570842
6109	79462	570806
6110	79474	570785
6111	79487	570773
6112	79501	570761
6113	79515	570759
6114	79529	570755
6115	79545	570763
6116	79561	570773
6117	79580	570800
6118	79594	570793
6119	79602	570747
6120	79615	570731
6121	79627	570714
6122	79640	570700
6123	79654	570695
6124	79667	570680
6125	79682	570682
6126	79698	570687
6127	79710	570668
6128	79727	570683
6129	79740	570673
6130	79751	570641
6131	79764	570631
6132	79777	570618
6133	79791	570612
6134	79811	570645
6135	79827	570655
6136	79844	570671
6137	79855	570645
6138	79869	570637
6139	79884	570639
6140	79895	570616
6141	79909	570604
6142	79923	570599
6143	79938	570604
6144	79951	570586
6145	79964	570579
6146	79977	570563
6147	79991	570554
6148	80005	570550
6149	80019	570547
6150	80032	570528
6151	80044	570515
6152	80059	570513
6153	80071	570495
6154	80087	570498
6155	80102	570501
6156	80115	570489
6157	80129	570485
6158	80144	570486
6159	80174	570592
6160	80189	570595
6161	80204	570594
6162	80221	570609
6163	80233	570592
6164	80245	570570
6165	80259	570565
6166	80274	570563
6167	80287	570549
6168	80300	570541
6169	80316	570546
6170	80332	570554
6171	80345	570542
6172	80358	570528
6173	80372	570524
6174	80386	570513
6175	80399	570505
6176	80414	570506
6177	80426	570485
6178	80440	570478
6179	80454	570468
6180	80467	570458
6181	80480	570447
6182	80495	570445
6183	80510	570446
6184	80525	570447
6185	80536	570422
6186	80549	570410
6187	80560	570380
6188	80573	570370
6189	80587	570363
6190	80603	570370
6191	80618	570372
6192	80631	570358
6193	80647	570362
6194	80662	570367
6195	80676	570363
6196	80690	570356
6197	80710	570391
6198	80722	570373
6199	80734	570350
6200	80746	570328
6201	80761	570334
6202	80777	570342
6203	80793	570346
6204	80812	570373
6205	80826	570370
6206	80837	570342
6207	80847	570310
6208	80862	570311
6209	80878	570313
6210	80893	570315
6211	80907	570311
6212	80920	570300
6213	80935	570297
6214	80950	570302
6215	80965	570303
6216	80978	570291
6217	80993	570289
6218	81004	570263
6219	81017	570248
6220	81030	570234
6221	81043	570223
6222	81061	570245
6223	81076	570246
6224	81092	570251
6225	81104	570233
6226	81119	570236
6227	81134	570233
6228	81147	570222
6229	81160	570208
6230	81169	570169
6231	81185	570177
6232	81201	570181
6233	81214	570167
6234	81228	570161
6235	81241	570151
6236	81256	570152
6237	81271	570147
6238	81282	570127
6239	81297	570122
6240	81310	570114
6241	81326	570121
6242	81348	570166
6243	81366	570190
6244	81383	570208
6245	81400	570222
6246	81413	570207
6247	81429	570214
6248	81445	570224
6249	81468	570280
6250	81479	570253
6251	81492	570242
6252	81505	570227
6253	81517	570203
6254	81530	570195
6255	81544	570187
6256	81555	570160
6257	81567	570140
6258	81580	570124
6259	81596	570134
6260	81611	570133
6261	81627	570139
6262	81638	570115
6263	81653	570113
6264	81667	570107
6265	81680	570096
6266	81693	570083
6267	81708	570082
6268	81740	570203
6269	81755	570200
6270	81768	570187
6271	81780	570170
6272	81793	570157
6273	81809	570165
6274	81823	570155
6275	81837	570149
6276	81850	570133
6277	81862	570119
6278	81876	570112
6279	81887	570082
6280	81899	570060
6281	81910	570037
6282	81922	570016
6283	81936	570006
6284	81948	569987
6285	81962	569980
6286	81978	569992
6287	81993	569992
6288	82010	570003
6289	82022	569982
6290	82036	569979
6291	82051	569977
6292	82064	569967
6293	82079	569966
6294	82094	569964
6295	82107	569953
6296	82122	569952
6297	82134	569931
6298	82149	569935
6299	82161	569917
6300	82175	569906
6301	82189	569903
6302	82203	569893
6303	82217	569885
6304	82229	569864
6305	82244	569869
6306	82255	569844
6307	82270	569843
6308	82284	569833
6309	82299	569836
6310	82313	569831
6311	82325	569807
6312	82338	569797
6313	82353	569799
6314	82369	569801
6315	82384	569805
6316	82397	569792
6317	82412	569788
6318	82426	569787
6319	82445	569810
6320	82461	569821
6321	82479	569841
6322	82494	569844
6323	82509	569842
6324	82525	569850
6325	82540	569848
6326	82555	569849
6327	82573	569873
6328	82587	569866
6329	82603	569872
6330	82619	569881
6331	82635	569887
6332	82650	569887
6333	82665	569886
6334	82680	569889
6335	82695	569890
6336	82708	569874
6337	82726	569893
6338	82743	569907
6339	82756	569894
6340	82767	569872
6341	82781	569865
6342	82793	569846
6343	82809	569847
6344	82822	569837
6345	82837	569834
6346	82847	569802
6347	82862	569802
6348	82874	569785
6349	82888	569774
6350	82897	569733
6351	82911	569730
6352	82925	569720
6353	82938	569708
6354	82949	569685
6355	82964	569682
6356	82977	569671
6357	82990	569657
6358	83005	569658
6359	83020	569654
6360	83035	569659
6361	83049	569646
6362	83062	569635
6363	83076	569627
6364	83090	569620
6365	83106	569628
6366	83119	569620
6367	83135	569626
6368	83150	569624
6369	83165	569626
6370	83178	569609
6371	83192	569602
6372	83205	569591
6373	83219	569587
6374	83232	569573
6375	83247	569568
6376	83260	569555
6377	83274	569548
6378	83287	569537
6379	83300	569525
6380	83311	569500
6381	83324	569484
6382	83338	569478
6383	83351	569467
6384	83366	569463
6385	83380	569455
6386	83395	569459
6387	83409	569453
6388	83422	569434
6389	83433	569411
6390	83446	569396
6391	83460	569389
6392	83475	569391
6393	83491	569398
6394	83508	569409
6395	83519	569384
6396	83531	569366
6397	83549	569381
6398	83567	569406
6399	83584	569421
6400	83602	569436
6401	83617	569440
6402	83631	569434
6403	83645	569427
